job,out_file,err_file,out_exists,err_exists,out_size_bytes,err_size_bytes,parse_ok,has_game,has_variant,has_wins,has_total,diagnostic_reason,n_timeouts,game,variant,wins,completed,total_expected,losses,draws,failures,avgMoves,moveTime,maxMoves
planned_T4596_6075436,planned_T4596_6075436.out,planned_T4596_6075436.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Loop Xiangqi,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4597_6075437,planned_T4597_6075437.out,planned_T4597_6075437.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Eleven-Fang,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4598_6075438,planned_T4598_6075438.out,planned_T4598_6075438.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Demala Diviyan Keliya,UCB1 | Random | Heuristic | Robust,,,,,,,,0.5,1000
planned_T4599_6075439,planned_T4599_6075439.out,planned_T4599_6075439.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Gioco dell'Orso,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T459_6071299,planned_T459_6071299.out,planned_T459_6071299.err,True,True,374,0,True,True,True,True,True,complete,0,Kriegsspiel,McBRAVE | Random | MonteCarlo | Robust,2.0,30.0,30.0,28.0,0.0,0.0,101.9,1.0,1000
planned_T45_6070885,planned_T45_6070885.out,planned_T45_6070885.err,True,True,383,0,True,True,True,True,True,complete,0,Hackenbush,UCB1 | Heuristic Sampling | MonteCarlo | Robust,0.0,30.0,30.0,3.0,27.0,0.0,905.5,0.2,1000
planned_T4600_6075440,planned_T4600_6075440.out,planned_T4600_6075440.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Symbol S.2,Alpha-Beta | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4601_6075441,planned_T4601_6075441.out,planned_T4601_6075441.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Short Assize,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4602_6075442,planned_T4602_6075442.out,planned_T4602_6075442.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Cylinder Chess,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4603_6075443,planned_T4603_6075443.out,planned_T4603_6075443.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,T'mbl,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4604_6075444,planned_T4604_6075444.out,planned_T4604_6075444.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,El-Mthaltha,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4605_6075445,planned_T4605_6075445.out,planned_T4605_6075445.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Rumi Shatranj,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4606_6075446,planned_T4606_6075446.out,planned_T4606_6075446.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Aboyne,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4607_6075447,planned_T4607_6075447.out,planned_T4607_6075447.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Nuktagaq,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4608_6075448,planned_T4608_6075448.out,planned_T4608_6075448.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Tandems,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4609_6075449,planned_T4609_6075449.out,planned_T4609_6075449.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Atom,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T460_6071300,planned_T460_6071300.out,planned_T460_6071300.err,True,True,357,0,True,True,True,True,True,complete,0,Gadis,AG0 | Random | MonteCarlo | Robust,4.0,30.0,30.0,26.0,0.0,0.0,61.1,2.0,1000
planned_T4610_6075450,planned_T4610_6075450.out,planned_T4610_6075450.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Radran,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4611_6075451,planned_T4611_6075451.out,planned_T4611_6075451.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Sim,Progressive History | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4612_6075452,planned_T4612_6075452.out,planned_T4612_6075452.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,MacBeth,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4613_6075453,planned_T4613_6075453.out,planned_T4613_6075453.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Brusky Chess,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4614_6075454,planned_T4614_6075454.out,planned_T4614_6075454.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Bis Gutiya,UCB1 | Heuristic | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4615_6075455,planned_T4615_6075455.out,planned_T4615_6075455.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Tuknanavuhpi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4616_6075456,planned_T4616_6075456.out,planned_T4616_6075456.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Arimaa,UCB1 | Heuristic Sampling | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4617_6075457,planned_T4617_6075457.out,planned_T4617_6075457.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Windflowers,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4618_6075458,planned_T4618_6075458.out,planned_T4618_6075458.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,To Kinegi tou Lagou,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4619_6075459,planned_T4619_6075459.out,planned_T4619_6075459.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Tumbleweed,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T461_6071301,planned_T461_6071301.out,planned_T461_6071301.err,True,True,361,0,True,True,True,True,True,complete,0,Ijil Buga,UCB1 | Random | MonteCarlo | Robust,8.0,30.0,30.0,22.0,0.0,0.0,61.0,0.2,1000
planned_T4620_6075460,planned_T4620_6075460.out,planned_T4620_6075460.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Juroku Musashi,UCB1 | Random | Qualitative | Robust,,,,,,,,2.0,1000
planned_T4621_6075461,planned_T4621_6075461.out,planned_T4621_6075461.err,True,True,283,222,False,True,True,False,False,started_no_result_summary,0,Shatranj al-Jawarhiya,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4622_6075462,planned_T4622_6075462.out,planned_T4622_6075462.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Apit,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4623_6075463,planned_T4623_6075463.out,planned_T4623_6075463.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Halma,Progressive History | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4624_6075464,planned_T4624_6075464.out,planned_T4624_6075464.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Flowers,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4625_6075465,planned_T4625_6075465.out,planned_T4625_6075465.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Adzua,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4626_6075466,planned_T4626_6075466.out,planned_T4626_6075466.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Cannon,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4627_6075467,planned_T4627_6075467.out,planned_T4627_6075467.err,True,True,288,222,False,True,True,False,False,started_no_result_summary,0,Ikibuguzo (Opening 2),UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,1.0,1000
planned_T4628_6075468,planned_T4628_6075468.out,planned_T4628_6075468.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Fibonacci Nim,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4629_6075469,planned_T4629_6075469.out,planned_T4629_6075469.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Co Chan Cho,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.2,1000
planned_T462_6071302,planned_T462_6071302.out,planned_T462_6071302.err,True,True,384,0,True,True,True,True,True,complete,0,Okwe (Achalla),Progressive Widening | Random | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,60.0,0.5,1000
planned_T4630_6075470,planned_T4630_6075470.out,planned_T4630_6075470.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Lontu-Holo,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4631_6075471,planned_T4631_6075471.out,planned_T4631_6075471.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Tavan Tal,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,1.0,1000
planned_T4632_6075472,planned_T4632_6075472.out,planned_T4632_6075472.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Shanzak Kammar,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4633_6075473,planned_T4633_6075473.out,planned_T4633_6075473.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Taktik,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T4634_6075474,planned_T4634_6075474.out,planned_T4634_6075474.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Slimetrail,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4635_6075475,planned_T4635_6075475.out,planned_T4635_6075475.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,OddEvenTree,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4636_6075476,planned_T4636_6075476.out,planned_T4636_6075476.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Andada,UCB1 | PlayoutHS | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4637_6075477,planned_T4637_6075477.out,planned_T4637_6075477.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Clobber,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4638_6075478,planned_T4638_6075478.out,planned_T4638_6075478.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Atoll,Progressive History | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4639_6075479,planned_T4639_6075479.out,planned_T4639_6075479.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Chopsticks,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T463_6071303,planned_T463_6071303.out,planned_T463_6071303.err,True,True,361,0,True,True,True,True,True,complete,0,Throngs,AG0 | Random | MonteCarlo | Robust,19.0,30.0,30.0,11.0,0.0,0.0,113.1,1.0,1000
planned_T4640_6075480,planned_T4640_6075480.out,planned_T4640_6075480.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Ludus Rebellionis 2,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4641_6075481,planned_T4641_6075481.out,planned_T4641_6075481.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Three Men's Morris,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4642_6075482,planned_T4642_6075482.out,planned_T4642_6075482.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Wure Dune,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4643_6075483,planned_T4643_6075483.out,planned_T4643_6075483.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Flume,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4644_6075484,planned_T4644_6075484.out,planned_T4644_6075484.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Fianco,ExIt | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4645_6075485,planned_T4645_6075485.out,planned_T4645_6075485.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Tablut,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4646_6075486,planned_T4646_6075486.out,planned_T4646_6075486.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Nodal Chess,UCB1 | Random | Qualitative | Robust,,,,,,,,0.5,1000
planned_T4647_6075487,planned_T4647_6075487.out,planned_T4647_6075487.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Pylos,UCB1 | Random | Implicit Minimax | Robust,,,,,,,,1.0,1000
planned_T4648_6075488,planned_T4648_6075488.out,planned_T4648_6075488.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Jeu de Renard,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4649_6075489,planned_T4649_6075489.out,planned_T4649_6075489.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Wolf und Schaaf,UCB1 | MAST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T464_6071304,planned_T464_6071304.out,planned_T464_6071304.err,True,True,380,0,True,True,True,True,True,complete,0,Lifeline,Progressive Widening | Random | MonteCarlo | Robust,3.0,30.0,30.0,27.0,0.0,0.0,61.0,2.0,1000
planned_T4650_6075490,planned_T4650_6075490.out,planned_T4650_6075490.err,True,True,288,222,False,True,True,False,False,started_no_result_summary,0,Janes Soppi (Symmetrical),UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4651_6075491,planned_T4651_6075491.out,planned_T4651_6075491.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Njombwa,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4652_6075492,planned_T4652_6075492.out,planned_T4652_6075492.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Acedrex (Alfonso),Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4653_6075493,planned_T4653_6075493.out,planned_T4653_6075493.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Lau Kata Kati,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4654_6075494,planned_T4654_6075494.out,planned_T4654_6075494.err,True,True,260,222,False,True,True,False,False,started_no_result_summary,0,Kay,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4655_6075495,planned_T4655_6075495.out,planned_T4655_6075495.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Ti,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4656_6075496,planned_T4656_6075496.out,planned_T4656_6075496.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Kpo,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4657_6075497,planned_T4657_6075497.out,planned_T4657_6075497.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Obridje,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4658_6075498,planned_T4658_6075498.out,planned_T4658_6075498.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Shono,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4659_6075499,planned_T4659_6075499.out,planned_T4659_6075499.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Whyo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T465_6071305,planned_T465_6071305.out,planned_T465_6071305.err,True,True,382,0,True,True,True,True,True,complete,0,Njombwa (One Counter),UCB1 | Random | Score Bounded | Robust,18.0,30.0,30.0,12.0,0.0,0.0,37.6,0.2,1000
planned_T4660_6075500,planned_T4660_6075500.out,planned_T4660_6075500.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Achi,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4661_6075501,planned_T4661_6075501.out,planned_T4661_6075501.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Nzengue (Large),AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4662_6075502,planned_T4662_6075502.out,planned_T4662_6075502.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Five Men's Morris,Noisy AG0 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4663_6075503,planned_T4663_6075503.out,planned_T4663_6075503.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Six Men's Morris,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4664_6075504,planned_T4664_6075504.out,planned_T4664_6075504.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,MiniXiangqi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4665_6075505,planned_T4665_6075505.out,planned_T4665_6075505.err,True,True,293,222,False,True,True,False,False,started_no_result_summary,0,Ultimate Tic-Tac-Toe,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T4666_6075506,planned_T4666_6075506.out,planned_T4666_6075506.err,True,True,283,222,False,True,True,False,False,started_no_result_summary,0,Dragonchess,Progressive History | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4667_6075507,planned_T4667_6075507.out,planned_T4667_6075507.err,True,True,288,222,False,True,True,False,False,started_no_result_summary,0,Seesaw Draughts,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T4668_6075508,planned_T4668_6075508.out,planned_T4668_6075508.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Veloop (Square),UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T4669_6075509,planned_T4669_6075509.out,planned_T4669_6075509.err,True,True,272,222,False,True,True,False,False,started_no_result_summary,0,Go with the Floe,AG0 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T466_6071306,planned_T466_6071306.out,planned_T466_6071306.err,True,True,365,0,True,True,True,True,True,complete,0,Coil,Noisy AG0 | Random | MonteCarlo | Robust,4.0,30.0,30.0,26.0,0.0,0.0,59.7,0.5,1000
planned_T4670_6075510,planned_T4670_6075510.out,planned_T4670_6075510.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Talyn Buga,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T4671_6075511,planned_T4671_6075511.out,planned_T4671_6075511.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Ikh Buga,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
