job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T1484_5801293,Morpharaoh,UCB1 GRAVE | NST | AlphaGo | Proportional Exp,UCB1 GRAVE,NST,AlphaGo,Proportional Exp,1,10,0.1,39.4,0.2,10,1000,4,7G,2,48,93,140,3,1,8,8,16,48,6.42,4.17,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1486_5801295,Unfair,UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,4,10,0.4,45.7,0.2,10,1000,4,7G,2,100,121,220,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1487_5801296,Epoxy,UCB1 | MAST | Score Bounded | MaxAvgScore,UCB1,MAST,Score Bounded,MaxAvgScore,6,10,0.6,77.2,0.2,10,1000,4,7G,2,46,39,84,2,1,8,8,6,39,4.77,4.31,0.46,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1488_5801297,Enindji,Implicit Minimax | Random | Heuristic | Robust,Implicit Minimax,Random,Heuristic,Robust,2,10,0.2,466.2,0.2,10,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1489_5801298,Manzhouqi,Progressive Widening | MAST | MonteCarlo | MaxAvgScore,Progressive Widening,MAST,MonteCarlo,MaxAvgScore,1,10,0.1,246.0,0.2,10,1000,4,7G,2,72,90,161,14,1,10,9,4,90,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1491_5801300,Meurimueng-rimueng Peuet Ploh,McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,3,10,0.3,833.6,0.2,10,1000,4,7G,2,128,81,208,2,1,9,9,4,81,5.14,5.14,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1492_5801301,RootZone,Progressive Widening | MAST | Implicit Minimax | MaxAvgScore,Progressive Widening,MAST,Implicit Minimax,MaxAvgScore,9,10,0.9,32.3,0.2,10,1000,4,7G,2,94,60,153,3,1,9,9,6,60,5.1,5.1,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1494_5801303,Dabuda,Implicit Minimax | Random | AlphaGo | Robust,Implicit Minimax,Random,AlphaGo,Robust,1,10,0.1,103.1,0.2,10,1000,4,7G,2,9,20,28,1,2,2,10,4,31,4.6,2.8,1.8,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1495_5801304,Qatranj,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,5,10,0.5,281.7,0.2,10,1000,4,8G,2,100,121,220,18,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1496_5801305,Castello,McGRAVE | NST | AlphaGo | Proportional Exp,McGRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,315,352,666,3,1,15,21,4,321,7.33,3.77,3.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1497_5801306,Greater Even Loss,UCB1 GRAVE | Random | MonteCarlo | Robust,UCB1 GRAVE,Random,MonteCarlo,Robust,5,10,0.5,9.0,0.2,10,1000,4,7G,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1498_5801307,Esa Hex,UCB1 tuned | MAST | AlphaGo | MaxAvgScore,UCB1 tuned,MAST,AlphaGo,MaxAvgScore,7,10,0.7,68.3,0.2,10,1000,4,7G,2,121,286,406,2,2,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1499_5801308,Kharbaga,McBRAVE | Random | Score Bounded | Robust,McBRAVE,Random,Score Bounded,Robust,0,10,0.0,103.7,0.2,10,1000,4,7G,2,64,41,104,4,1,9,9,4,41,5.07,5.07,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T149_5799958,Forge,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,3,10,0.3,99.2,0.2,10,1000,4,7G,2,35,48,82,2,2,8,6,4,48,6.33,3.42,2.92,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1500_5801309,Manipur Capturing Game,UCB1 GRAVE | NST | Implicit Minimax | Proportional Exp,UCB1 GRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,71.7,0.2,10,1000,4,7G,2,16,25,48,2,1,5,5,4,27,5.76,3.84,1.92,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1503_5801312,Sparro,Progressive History | Random | Implicit Minimax | Robust,Progressive History,Random,Implicit Minimax,Robust,3,10,0.3,24.0,0.2,10,1000,4,7G,2,14,30,96,3,1,7,7,4,32,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1508_5801317,Wari,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,305.9,0.2,10,1000,4,7G,2,7,14,20,1,1,2,8,2,16,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1510_5801319,Otep,Progressive History | MAST | Heuristic | MaxAvgScore,Progressive History,MAST,Heuristic,MaxAvgScore,4,10,0.4,165.0,0.2,10,1000,4,7G,2,21,32,52,1,4,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1511_5801320,Ryakati,Progressive Widening | NST | AlphaGo | Proportional Exp,Progressive Widening,NST,AlphaGo,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,21,32,52,1,4,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1513_5801322,Los Alamos Chess,UCB1 GRAVE | MAST | AlphaGo | MaxAvgScore,UCB1 GRAVE,MAST,AlphaGo,MaxAvgScore,4,10,0.4,79.0,0.2,10,1000,4,7G,2,36,49,84,10,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1514_5801323,Half Chess,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,4,10,0.4,106.1,0.2,10,1000,4,7G,2,32,45,76,10,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1515_5801324,Bouge Shodra,Progressive History | NST | Score Bounded | Proportional Exp,Progressive History,NST,Score Bounded,Proportional Exp,4,10,0.4,545.8,0.2,10,1000,4,7G,2,40,35,74,2,2,9,5,9,76,4.46,4.23,0.23,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1519_5801328,Mangala (Turkey),McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,47.4,0.2,10,1000,4,7G,2,6,14,19,1,1,2,7,4,22,4.43,2.71,1.71,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T151_5799960,Battleships,McGRAVE | Random | Implicit Minimax | Robust,McGRAVE,Random,Implicit Minimax,Robust,0,10,0.0,146.5,0.2,10,1000,5,8G,2,200,231,430,20,2,10,20,4,210,7.12,3.7,3.42,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T1521_5801330,King's Valley,UCB1 tuned | Random | Implicit Minimax | Robust,UCB1 tuned,Random,Implicit Minimax,Robust,3,10,0.3,38.4,0.2,10,1000,4,7G,2,25,36,60,4,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1522_5801331,Alquerque de Tres,UCB1 tuned | NST | Heuristic | Proportional Exp,UCB1 tuned,NST,Heuristic,Proportional Exp,0,10,0.0,8.0,0.2,10,1000,4,7G,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1523_5801332,Andot,McBRAVE | MAST | Implicit Minimax | MaxAvgScore,McBRAVE,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,147.0,0.2,10,1000,4,7G,2,5,12,16,1,1,2,6,4,12,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1524_5801333,Selbia,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,0,10,0.0,6.5,0.2,10,1000,4,7G,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1525_5801334,Dabuda,UCB1 | MAST | Score Bounded | MaxAvgScore,UCB1,MAST,Score Bounded,MaxAvgScore,4,10,0.4,134.6,0.2,10,1000,4,7G,2,9,20,28,1,2,2,10,4,31,4.6,2.8,1.8,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1528_5801337,Conspirateurs,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,289,324,612,2,2,17,17,4,291,7.31,3.76,3.54,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1529_5801338,Andot,McGRAVE | NST | Heuristic | Proportional Exp,McGRAVE,NST,Heuristic,Proportional Exp,0,10,0.0,57.5,0.2,10,1000,4,7G,2,5,12,16,1,1,2,6,4,12,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T152_5799961,Tibetan Jiuqi,Progressive History | Random | AlphaGo | Robust,Progressive History,Random,AlphaGo,Robust,3,10,0.3,532.2,0.2,10,1000,4,7G,2,49,64,112,2,5,8,8,4,115,6.56,3.5,3.06,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1530_5801339,Ho-Bag Gonu,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,3,10,0.3,715.9,0.2,10,1000,4,7G,2,4,11,14,2,1,5,5,2,11,2.55,2.55,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1531_5801340,Ho-Bag Gonu,Alpha-Beta | NST | Heuristic | Proportional Exp,Alpha-Beta,NST,Heuristic,Proportional Exp,0,10,0.0,296.7,0.2,10,1000,4,7G,2,4,11,14,2,1,5,5,2,11,2.55,2.55,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1536_5801345,Maharajah Chess,McBRAVE | Random | AlphaGo | Robust,McBRAVE,Random,AlphaGo,Robust,4,10,0.4,199.7,0.2,10,1000,4,7G,2,64,81,144,7,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1537_5801346,Minefield,UCB1 tuned | MAST | AlphaGo | MaxAvgScore,UCB1 tuned,MAST,AlphaGo,MaxAvgScore,9,10,0.9,10.6,0.2,10,1000,4,7G,2,64,81,144,1,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1538_5801347,Boxijn Barildaan,Progressive History | NST | AlphaGo | Proportional Exp,Progressive History,NST,AlphaGo,Proportional Exp,1,10,0.1,27.2,0.2,10,1000,4,7G,2,5,12,16,2,1,4,4,8,12,4.33,2.67,1.67,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1539_5801348,Lielow,UCB1 GRAVE | Random | Score Bounded | Robust,UCB1 GRAVE,Random,Score Bounded,Robust,4,10,0.4,31.8,0.2,10,1000,5,7G,2,100,121,220,2,1,10,10,4,100,6.84,3.6,3.24,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T153_5799962,Chiana wa Kunja,UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,5,10,0.5,169.0,0.2,10,1000,4,7G,2,45,64,108,2,1,4,16,4,110,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1542_5801351,Tic-Tac-Toe,Alpha-Beta | Random | AlphaGo | Robust,Alpha-Beta,Random,AlphaGo,Robust,0,10,0.0,5.7,0.2,10,1000,4,7G,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1544_5801353,Adere,McGRAVE | NST | Implicit Minimax | Proportional Exp,McGRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,55.3,0.2,10,1000,5,7G,2,36,97,132,2,1,8,8,3,36,8.17,4.67,3.5,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1546_5801355,De Vasa Chess,McBRAVE | NST | MonteCarlo | Proportional Exp,McBRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,257.2,0.2,10,1000,4,7G,2,81,198,278,12,1,9,9,4,81,9.48,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1548_5801357,Xarajlt,McGRAVE | Random | MonteCarlo | Robust,McGRAVE,Random,MonteCarlo,Robust,0,10,0.0,25.9,0.2,10,1000,4,7G,2,8,15,22,2,1,5,3,4,15,5.07,2.93,2.13,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1552_5801361,Fenix,Progressive Widening | NST | AlphaGo | Proportional Exp,Progressive Widening,NST,AlphaGo,Proportional Exp,1,10,0.1,113.8,0.2,10,1000,5,7G,2,81,100,180,2,2,9,9,4,81,6.72,3.56,3.16,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1553_5801362,Gasetavl,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,1,10,0.1,929.1,0.2,10,1000,4,7G,2,80,53,132,2,1,9,9,16,53,4.98,4.98,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1554_5801363,Gasetavl (Gedved),Progressive Widening | NST | Score Bounded | Proportional Exp,Progressive Widening,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,56,45,100,2,1,9,9,12,45,4.44,4.44,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T155_5799964,Intotoi,Implicit Minimax | MAST | Heuristic | MaxAvgScore,Implicit Minimax,MAST,Heuristic,MaxAvgScore,8,10,0.8,54.5,0.2,10,1000,4,7G,2,11,24,34,1,4,2,12,4,37,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1561_5801370,Totolospi (War),UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,100,121,230,2,1,11,11,4,121,6.94,3.8,3.14,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1562_5801371,Moruba,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,184.5,0.2,10,1000,4,7G,2,33,48,80,1,1,4,12,4,83,6.08,3.33,2.75,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1563_5801372,Dala,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,7,10,0.7,96.1,0.2,10,1000,4,7G,2,36,49,84,2,3,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1565_5801374,Omny,UCB1 | NST | MonteCarlo | Proportional Exp,UCB1,NST,MonteCarlo,Proportional Exp,6,10,0.6,111.7,0.2,10,1000,4,7G,2,127,294,420,2,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1566_5801375,Komikan,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,82.5,0.2,10,1000,4,7G,2,42,38,79,2,1,8,9,7,38,4.79,4.16,0.63,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1567_5801376,Komikan,Alpha-Beta | NST | MonteCarlo | Proportional Exp,Alpha-Beta,NST,MonteCarlo,Proportional Exp,0,10,0.0,91.7,0.2,10,1000,4,7G,2,42,38,79,2,1,8,9,7,38,4.79,4.16,0.63,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1568_5801377,Chaturanga,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,4,10,0.4,277.2,0.2,10,1000,4,7G,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1569_5801378,Pentalath,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,10,10,1.0,25.7,0.2,10,1000,4,7G,2,70,174,243,2,1,7,13,4,70,9.26,5.06,4.2,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T156_5799965,Pong Hau K'i,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,90.1,0.2,10,1000,4,7G,2,0,5,7,2,1,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1571_5801380,Shogi,UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,5,10,0.5,431.5,0.2,10,1000,4,8G,2,81,100,180,28,1,9,9,4,95,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1573_5801382,Los Alamos Chess,Progressive History | Random | Implicit Minimax | Robust,Progressive History,Random,Implicit Minimax,Robust,5,10,0.5,27.6,0.2,10,1000,4,7G,2,36,49,84,10,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1574_5801383,Hexade,McBRAVE | MAST | Heuristic | MaxAvgScore,McBRAVE,MAST,Heuristic,MaxAvgScore,0,10,0.0,72.1,0.2,10,1000,4,7G,2,169,384,552,2,1,15,15,6,169,10.44,5.47,4.97,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1575_5801384,Brain Coral,McGRAVE | NST | AlphaGo | Proportional Exp,McGRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,32.0,0.2,10,1000,4,7G,2,48,121,168,4,1,8,8,6,48,9.12,5.0,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1577_5801386,Boop,Alpha-Beta | Random | Score Bounded | Robust,Alpha-Beta,Random,Score Bounded,Robust,3,10,0.3,52.3,0.2,10,1000,4,7G,2,36,49,84,4,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1578_5801387,Dama (Comoros),Progressive Widening | MAST | MonteCarlo | MaxAvgScore,Progressive Widening,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,420.7,0.2,10,1000,4,7G,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1580_5801389,Queah Game,Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,0,10,0.0,52.0,0.2,10,1000,4,7G,2,13,24,36,2,1,5,5,8,15,4.92,2.46,2.46,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1584_5801393,Katra Boaoaka,UCB1 | Random | Implicit Minimax | Robust,UCB1,Random,Implicit Minimax,Robust,3,10,0.3,64.0,0.2,10,1000,4,7G,2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1585_5801394,Rumi Shatranj,Implicit Minimax | MAST | AlphaGo | MaxAvgScore,Implicit Minimax,MAST,AlphaGo,MaxAvgScore,1,10,0.1,840.0,0.2,10,1000,4,7G,2,64,81,144,12,3,8,8,4,74,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1588_5801397,Ecosys,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,68.1,0.2,10,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1589_5801398,Diagonals (2002),Implicit Minimax | NST | Heuristic | Proportional Exp,Implicit Minimax,NST,Heuristic,Proportional Exp,0,10,0.0,60.5,0.2,10,1000,4,7G,2,36,50,85,3,1,5,10,4,50,6.28,3.4,2.88,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1591_5801400,Gabata (Wuqro),UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,3,10,0.3,726.9,0.2,10,1000,4,7G,2,5,12,16,1,3,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1592_5801401,Spava,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,1,10,0.1,24.4,0.2,10,1000,4,7G,2,14,30,96,3,1,4,4,4,33,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1594_5801403,Sonka,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,6,12,17,1,2,2,7,2,12,4.17,2.83,1.33,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1596_5801405,FairKalah,UCB1 | MAST | Implicit Minimax | MaxAvgScore,UCB1,MAST,Implicit Minimax,MaxAvgScore,4,10,0.4,31.3,0.2,10,1000,4,7G,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1598_5801407,Misoro Tsoro,Alpha-Beta | NST | AlphaGo | Proportional Exp,Alpha-Beta,NST,AlphaGo,Proportional Exp,2,10,0.2,86.4,0.2,10,1000,4,7G,2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T1599_5801408,Gonnect,McGRAVE | MAST | Score Bounded | MaxAvgScore,McGRAVE,MAST,Score Bounded,MaxAvgScore,0,10,0.0,183.9,0.2,10,1000,4,7G,2,144,169,312,2,1,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T159_5799968,Vertiges,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,3,10,0.3,704.7,0.2,10,1000,4,7G,2,81,104,184,2,1,12,12,24,104,6.65,3.54,3.12,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T15_5799824,Ringo,Implicit Minimax | Random | Score Bounded | Robust,Implicit Minimax,Random,Score Bounded,Robust,8,10,0.8,25.3,0.2,10,1000,5,10G,2,1681,1764,3444,4,2,41,41,4,1681,7.71,3.9,3.81,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1600_5801409,Gomoku,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,5,10,0.5,31.8,0.2,10,1000,5,7G,2,196,225,420,2,1,15,15,4,225,7.22,3.73,3.48,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1601_5801410,Teeko,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,6,10,0.6,8.9,0.2,10,1000,4,7G,2,25,36,60,2,2,5,5,4,41,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1602_5801411,Sabou'iyya,Implicit Minimax | NST | MonteCarlo | Proportional Exp,Implicit Minimax,NST,MonteCarlo,Proportional Exp,0,10,0.0,272.4,0.2,10,1000,4,7G,2,25,36,60,2,2,5,5,4,27,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1603_5801412,Totolospi (War),McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,100,121,230,2,1,11,11,4,121,6.94,3.8,3.14,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T1605_5801414,Sprout-R-Out,UCB1 tuned | MAST | AlphaGo | MaxAvgScore,UCB1 tuned,MAST,AlphaGo,MaxAvgScore,7,10,0.7,111.9,0.2,10,1000,4,7G,2,75,181,255,2,1,10,10,6,75,9.68,5.2,4.48,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1608_5801417,Weave,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,10,10,1.0,26.3,0.2,10,1000,4,7G,2,81,100,180,2,1,10,10,4,102,6.84,3.6,3.24,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T160_5799969,En Gehe,UCB1 tuned | Random | Score Bounded | Robust,UCB1 tuned,Random,Score Bounded,Robust,5,10,0.5,559.3,0.2,10,1000,4,7G,2,39,80,118,1,1,2,40,4,121,4.9,2.95,1.95,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T1614_5801423,Adzua (Children),McGRAVE | Random | Heuristic | Robust,McGRAVE,Random,Heuristic,Robust,1,10,0.1,19.9,0.2,10,1000,4,7G,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T1615_5801424,Wari (Alignment),UCB1 | NST | Heuristic | Proportional Exp,UCB1,NST,Heuristic,Proportional Exp,0,10,0.0,154.8,0.2,10,1000,4,7G,2,36,49,84,2,2,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1616_5801425,Shatranj at-Tamma,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,1,10,0.1,935.0,0.2,10,1000,4,7G,2,100,121,220,14,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1618_5801427,Agon,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,2,10,0.2,292.5,0.2,10,1000,4,7G,2,91,216,306,4,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1620_5801429,Agapi,UCB1 | Random | AlphaGo | Robust,UCB1,Random,AlphaGo,Robust,6,10,0.6,70.4,0.2,10,1000,4,7G,2,64,81,144,3,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T1622_5801431,Adzua (Children),Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,10,0.0,22.3,0.2,10,1000,4,7G,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
